InvoiceID,SalesLineID_EU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_EU,VAT_RATE,VAT_Amount_EU,UnitPrice_Gross_EU,UnitCost_EU,CostAmount_EU,Shipping_Zone_EU,Shipping_Fee_EU,Currency,Quantity,CustomerType_EU,GDPR_Consent_EU,PreferredLanguage_EU,CustomerTenureDays_EU,LoyaltyScore_EU,Brand_EU,ProductSize_EU,EcoLabel_EU,ReturnWindowDays_EU,VAT_Class_EU,IntraEU_Flag_EU,InvoiceType_EU,Carrier_EU,ShippingMethod_EU,EstimatedDeliveryDays_EU,FreeShippingFlag_EU,LineDiscountRate_EU,LoyaltyMember_EU,LoyaltyTier_EU,ContactEmail_EU,ContactPhone_EU,ContactChannel_EU,MarketingOptIn_EU,PreferredContactHours_EU,AccountStatus_EU
EU_554132_R10,EU_LN_443142,9/13/25 20:53,12360,3,NEW,Austria,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,40.0,0.2,8.0,48.0,24.0,96.0,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,0,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_576019_R6,EU_LN_294903,2/7/26 1:41,12865,3,NEW,Austria,EU,21175,GIN + TONIC DIET METAL SIGN,MISC,METAL,UNKNOWN,2.55,0.2,0.51,3.06,1.53,18.36,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,333,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_563749_R5,EU_LN_238078,11/5/25 21:20,12360,3,NEW,Austria,EU,21576,LETS GO SHOPPING COTTON TOTE BAG,BAG,OTHER,UNKNOWN,2.25,0.2,0.45,2.7,1.35,8.1,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,88,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.1,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_551054_R1,EU_LN_54768,6/15/25 22:54,12429,4,NEW,Austria,EU,22993,SET OF 4 PANTRY JELLY MOULDS,MISC,OTHER,UNKNOWN,1.25,0.2,0.25,1.5,0.75,9.0,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,137,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_554132_R10,EU_LN_443123,9/13/25 20:53,12360,3,NEW,Austria,EU,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,MISC,OTHER,GREEN,4.15,0.2,0.83,4.98,2.49,9.96,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,0,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_554132_R2,EU_LN_100094,7/19/25 20:53,12360,3,NEW,Austria,EU,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,MISC,OTHER,UNKNOWN,1.25,0.2,0.25,1.5,0.75,18.0,EU_CENTRAL,0.0,EUR,24,B2C,1,DE,0,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,3,1,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_571705_R3,EU_LN_161937,12/22/25 2:32,12360,3,NEW,Austria,EU,21156,RETROSPOT CHILDRENS APRON,MISC,OTHER,UNKNOWN,1.95,0.2,0.39,2.34,1.17,9.36,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,148,8,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_576019_R3,EU_LN_166266,1/17/26 1:41,12865,3,NEW,Austria,EU,23129,HEART SHAPED HOLLY WREATH,MISC,OTHER,UNKNOWN,4.15,0.2,0.83,4.98,2.49,9.96,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,333,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_561627_R10,EU_LN_449899,11/19/25 1:18,12453,1,NEW,Austria,EU,22139,RETROSPOT TEA SET CERAMIC 11 PC ,MISC,CERAMIC,UNKNOWN,4.95,0.2,0.99,5.94,2.97,8.91,EU_CENTRAL,5.99,EUR,3,B2C,1,DE,0,20,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R9,EU_LN_408388,11/22/25 21:21,12865,3,NEW,Austria,EU,22845,VINTAGE CREAM CAT FOOD CONTAINER,MISC,OTHER,UNKNOWN,6.35,0.2,1.27,7.62,3.81,7.62,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,235,24,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_539330_R9,EU_LN_387425,4/2/25 20:48,12370,4,NEW,Austria,EU,37446,MINI CAKE STAND WITH HANGING CAKES,MISC,OTHER,UNKNOWN,1.45,0.2,0.29,1.74,0.87,6.96,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,2,25,HOME_LINE,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_563749_R4,EU_LN_195221,10/29/25 21:20,12360,3,NEW,Austria,EU,20713,JUMBO BAG OWLS,BAG,OTHER,UNKNOWN,2.08,0.2,0.42,2.5,1.25,12.5,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,88,8,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.1,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_547493_R2,EU_LN_95252,5/19/25 23:16,12818,2,NEW,Austria,EU,22357,KINGS CHOICE BISCUIT TIN,MISC,OTHER,UNKNOWN,3.75,0.2,0.75,4.5,2.25,27.0,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,0,12,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_563749_R9,EU_LN_409619,12/3/25 21:20,12360,3,NEW,Austria,EU,22814,CARD PARTY GAMES ,CARD,OTHER,UNKNOWN,0.42,0.2,0.08,0.5,0.25,3.0,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,88,8,HOME_LINE,M,0,14,REDUCED,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_539330_R10,EU_LN_430311,4/9/25 20:48,12370,4,NEW,Austria,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,40.0,0.2,8.0,48.0,24.0,72.0,EU_CENTRAL,5.99,EUR,3,B2C,1,DE,2,25,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R6,EU_LN_279781,11/1/25 21:21,12865,3,NEW,Austria,EU,23032,DRAWER KNOB CRACKLE GLAZE IVORY,MISC,OTHER,UNKNOWN,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R4,EU_LN_193986,10/18/25 21:21,12865,3,NEW,Austria,EU,23293,SET OF 12 FAIRY CAKE BAKING CASES,MISC,OTHER,UNKNOWN,0.83,0.2,0.17,1.0,0.5,4.0,EU_CENTRAL,5.99,EUR,8,B2C,0,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R2,EU_LN_108241,10/4/25 21:21,12865,3,NEW,Austria,EU,21668,RED STRIPE CERAMIC DRAWER KNOB,MISC,CERAMIC,RED,1.25,0.2,0.25,1.5,0.75,9.0,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_571705_R3,EU_LN_161950,12/22/25 2:32,12360,3,NEW,Austria,EU,20750,RED RETROSPOT MINI CASES,MISC,OTHER,RED,7.95,0.2,1.59,9.54,4.77,9.54,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,148,8,RETRO_CO,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_563749_R6,EU_LN_280966,11/12/25 21:20,12360,3,NEW,Austria,EU,23286,BLUE VINTAGE SPOT BEAKER,MISC,OTHER,BLUE,0.85,0.2,0.17,1.02,0.51,4.08,EU_CENTRAL,5.99,EUR,8,B2C,0,DE,88,8,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_576019_R5,EU_LN_252053,1/31/26 1:41,12865,3,NEW,Austria,EU,22717,CARD DOG AND BALL ,CARD,OTHER,UNKNOWN,0.42,0.2,0.08,0.5,0.25,3.0,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,333,24,HOME_LINE,M,0,14,REDUCED,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,0,NONE,,,NONE,0,10-18,NEW
EU_545570_R10,EU_LN_436532,6/25/25 3:38,12817,1,NEW,Austria,EU,22139,RETROSPOT TEA SET CERAMIC 11 PC ,MISC,CERAMIC,UNKNOWN,4.95,0.2,0.99,5.94,2.97,35.64,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,10,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_559707_R10,EU_LN_448233,11/2/25 21:14,12358,2,NEW,Austria,EU,22059,CERAMIC STRAWBERRY DESIGN MUG,MUG,CERAMIC,UNKNOWN,1.49,0.2,0.3,1.79,0.89,10.68,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,21,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,0,NONE,,,NONE,0,10-18,NEW
EU_550998_R10,EU_LN_440653,8/17/25 20:22,12414,3,NEW,Austria,EU,47599A,PINK PARTY BAGS,BAG,OTHER,PINK,2.1,0.2,0.42,2.52,1.26,30.24,EU_CENTRAL,0.0,EUR,24,B2C,0,DE,82,9,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,3,1,0.1,1,BRONZE,c12414@loyal.eu,+43 555 414 414,SMS,1,8-16,NEW
EU_C538971_R10,EU_LN_430181,4/7/25 22:49,12865,3,NEW,Austria,EU,22153,ANGEL DECORATION STARS ON DRESS,MISC,OTHER,UNKNOWN,0.42,0.2,0.08,0.5,0.25,-12.0,EU_CENTRAL,5.99,EUR,-48,B2C,1,DE,0,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R2,EU_LN_108260,10/4/25 21:21,12865,3,NEW,Austria,EU,23031,DRAWER KNOB CRACKLE GLAZE PINK,MISC,OTHER,PINK,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_554132_R1,EU_LN_57209,7/12/25 20:53,12360,3,NEW,Austria,EU,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,BOX,OTHER,UNKNOWN,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_571705_R10,EU_LN_462098,2/9/26 2:32,12360,3,NEW,Austria,EU,22367,CHILDRENS APRON SPACEBOY DESIGN,MISC,OTHER,UNKNOWN,1.95,0.2,0.39,2.34,1.17,9.36,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,148,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_576019_R3,EU_LN_166287,1/17/26 1:41,12865,3,NEW,Austria,EU,23247,BISCUIT TIN 50'S CHRISTMAS,MISC,OTHER,UNKNOWN,2.89,0.2,0.58,3.47,1.73,10.38,EU_CENTRAL,5.99,EUR,6,B2C,0,DE,333,24,XMAS_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R8,EU_LN_365524,11/15/25 21:21,12865,3,NEW,Austria,EU,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,MISC,OTHER,BLUE,3.75,0.2,0.75,4.5,2.25,9.0,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,235,24,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_561627_R7,EU_LN_321234,10/29/25 1:18,12453,1,NEW,Austria,EU,22630,DOLLY GIRL LUNCH BOX,BOX,OTHER,UNKNOWN,1.95,0.2,0.39,2.34,1.17,14.04,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,0,NONE,,,NONE,0,10-18,NEW
EU_561627_R10,EU_LN_449894,11/19/25 1:18,12453,1,NEW,Austria,EU,22453,MEASURING TAPE BABUSHKA BLUE,MISC,OTHER,BLUE,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_551054,EU_LN_11893,6/8/25 22:54,12429,4,NEW,Austria,EU,22483,RED GINGHAM TEDDY BEAR ,MISC,OTHER,RED,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,137,16,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_545570_R10,EU_LN_436534,6/25/25 3:38,12817,1,NEW,Austria,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,40.0,0.2,8.0,48.0,24.0,24.0,EU_CENTRAL,5.99,EUR,1,B2C,0,DE,0,10,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_563749_R5,EU_LN_238079,11/5/25 21:20,12360,3,NEW,Austria,EU,21561,DINOSAUR LUNCH BOX WITH CUTLERY,BOX,OTHER,UNKNOWN,2.55,0.2,0.51,3.06,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,88,8,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_571705_R3,EU_LN_161928,12/22/25 2:32,12360,3,NEW,Austria,EU,22144,CHRISTMAS CRAFT LITTLE FRIENDS,MISC,OTHER,UNKNOWN,2.1,0.2,0.42,2.52,1.26,7.56,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,148,8,XMAS_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_551054_R7,EU_LN_312042,7/27/25 22:54,12429,4,NEW,Austria,EU,22041,"RECORD FRAME 7"" SINGLE SIZE ",MISC,OTHER,UNKNOWN,2.55,0.2,0.51,3.06,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,137,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_562602_R3,EU_LN_151134,10/11/25 21:21,12865,3,NEW,Austria,EU,23300,GARDENERS KNEELING PAD CUP OF TEA ,MISC,OTHER,UNKNOWN,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,235,24,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_576345_R2,EU_LN_123694,1/11/26 2:47,12374,1,NEW,Austria,EU,22810,SET OF 6 T-LIGHTS SNOWMEN,LIGHTING,OTHER,UNKNOWN,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,3,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.08,1,BRONZE,c12374@loyal.eu,+43 555 374 374,SMS,1,8-16,NEW
EU_563749_R3,EU_LN_152321,10/22/25 21:20,12360,3,NEW,Austria,EU,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,BOX,WOOD,UNKNOWN,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,88,8,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_576019_R3,EU_LN_166285,1/17/26 1:41,12865,3,NEW,Austria,EU,22348,TEA BAG PLATE RED RETROSPOT,BAG,OTHER,RED,0.85,0.2,0.17,1.02,0.51,12.24,EU_CENTRAL,0.0,EUR,24,B2C,1,DE,333,24,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,3,1,0.1,0,NONE,,,NONE,0,10-18,NEW
EU_571705_R3,EU_LN_161941,12/22/25 2:32,12360,3,NEW,Austria,EU,21558,SKULL LUNCH BOX WITH CUTLERY ,BOX,OTHER,UNKNOWN,2.55,0.2,0.51,3.06,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,148,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_543027,EU_LN_5350,3/18/25 2:01,12414,3,NEW,Austria,EU,22557,PLASTERS IN TIN VINTAGE PAISLEY ,MISC,OTHER,UNKNOWN,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,0,9,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12414@loyal.eu,+43 555 414 414,SMS,1,8-16,NEW
EU_576345_R1,EU_LN_80812,1/4/26 2:47,12374,1,NEW,Austria,EU,84992,72 SWEETHEART FAIRY CAKE CASES,MISC,OTHER,UNKNOWN,0.55,0.2,0.11,0.66,0.33,7.92,EU_CENTRAL,0.0,EUR,24,B2C,1,DE,0,3,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,3,1,0.05,1,BRONZE,c12374@loyal.eu,+43 555 374 374,SMS,1,8-16,NEW
EU_562602,EU_LN_22514,9/20/25 21:21,12865,3,NEW,Austria,EU,84997B,CHILDRENS CUTLERY RETROSPOT RED ,MISC,OTHER,RED,4.15,0.2,0.83,4.98,2.49,9.96,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,235,24,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_571705_R10,EU_LN_462111,2/9/26 2:32,12360,3,NEW,Austria,EU,20749,ASSORTED COLOUR MINI CASES,MISC,OTHER,UNKNOWN,7.95,0.2,1.59,9.54,4.77,19.08,EU_CENTRAL,5.99,EUR,4,B2C,0,DE,148,8,HOME_LINE,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_571705_R6,EU_LN_290583,1/12/26 2:32,12360,3,NEW,Austria,EU,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,BOX,OTHER,UNKNOWN,2.95,0.2,0.59,3.54,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,0,DE,148,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_562602,EU_LN_22483,9/20/25 21:21,12865,3,NEW,Austria,EU,22077,6 RIBBONS RUSTIC CHARM,MISC,OTHER,UNKNOWN,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R2,EU_LN_108274,10/4/25 21:21,12865,3,NEW,Austria,EU,84997B,CHILDRENS CUTLERY RETROSPOT RED ,MISC,OTHER,RED,4.15,0.2,0.83,4.98,2.49,9.96,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,235,24,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_539330_R8,EU_LN_344548,3/26/25 20:48,12370,4,NEW,Austria,EU,22113,GREY HEART HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,3.75,0.2,0.75,4.5,2.25,9.0,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,2,25,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R3,EU_LN_151128,10/11/25 21:21,12865,3,NEW,Austria,EU,48188,DOORMAT WELCOME PUPPIES,MISC,OTHER,UNKNOWN,7.95,0.2,1.59,9.54,4.77,9.54,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_576019_R7,EU_LN_337813,2/14/26 1:41,12865,3,NEW,Austria,EU,22717,CARD DOG AND BALL ,CARD,OTHER,UNKNOWN,0.42,0.2,0.08,0.5,0.25,3.0,EU_CENTRAL,5.99,EUR,12,B2C,0,DE,333,24,HOME_LINE,M,0,14,REDUCED,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.03,0,NONE,,,NONE,0,10-18,NEW
EU_562602_R9,EU_LN_408432,11/22/25 21:21,12865,3,NEW,Austria,EU,23140,TRIPLE WIRE HOOK IVORY HEART,MISC,OTHER,UNKNOWN,4.15,0.2,0.83,4.98,2.49,9.96,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,235,24,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_576345,EU_LN_37955,12/28/25 2:47,12374,1,NEW,Austria,EU,22644,CERAMIC CHERRY CAKE MONEY BANK,MISC,CERAMIC,UNKNOWN,1.45,0.2,0.29,1.74,0.87,10.44,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,3,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12374@loyal.eu,+43 555 374 374,SMS,1,8-16,NEW
EU_561627_R4,EU_LN_192619,10/8/25 1:18,12453,1,NEW,Austria,EU,22139,RETROSPOT TEA SET CERAMIC 11 PC ,MISC,CERAMIC,UNKNOWN,4.95,0.2,0.99,5.94,2.97,8.91,EU_CENTRAL,5.99,EUR,3,B2C,1,DE,0,20,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_561627_R6,EU_LN_278375,10/22/25 1:18,12453,1,NEW,Austria,EU,22077,6 RIBBONS RUSTIC CHARM,MISC,OTHER,UNKNOWN,1.65,0.2,0.33,1.98,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_551054_R9,EU_LN_397799,8/10/25 22:54,12429,4,NEW,Austria,EU,23054,RECYCLED ACAPULCO MAT LAVENDER,MISC,OTHER,UNKNOWN,8.25,0.2,1.65,9.9,4.95,19.8,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,137,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_571705_R2,EU_LN_119034,12/15/25 2:32,12360,3,NEW,Austria,EU,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,MISC,OTHER,GREEN,4.15,0.2,0.83,4.98,2.49,19.92,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,148,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_554132_R2,EU_LN_100109,7/19/25 20:53,12360,3,NEW,Austria,EU,21240,BLUE POLKADOT CUP,MISC,OTHER,BLUE,0.85,0.2,0.17,1.02,0.51,4.08,EU_CENTRAL,5.99,EUR,8,B2C,0,DE,0,8,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.05,1,BRONZE,c12360@loyal.eu,+43 555 360 360,SMS,1,8-16,NEW
EU_561627,EU_LN_21105,9/10/25 1:18,12453,1,NEW,Austria,EU,21577,SAVE THE PLANET COTTON TOTE BAG,BAG,OTHER,UNKNOWN,2.25,0.2,0.45,2.7,1.35,8.1,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,3,0,0.1,0,NONE,,,NONE,0,10-18,NEW
EU_561627_R11,EU_LN_492762,11/26/25 1:18,12453,1,NEW,Austria,EU,22051,BLUE SCANDINAVIAN PAISLEY WRAP,MISC,OTHER,BLUE,0.42,0.2,0.08,0.5,0.25,6.25,EU_CENTRAL,0.0,EUR,25,B2C,1,DE,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,3,1,0.05,0,NONE,,,NONE,0,10-18,NEW
